,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic,Label_en
25,6.0,5195.0,Квадратный километр,0.9748311638832092,Q712226,STEM.STEM*,5195.0,42971.93508916036,25.0,2781.0,0.0,STEM,STEM*,Square kilometre
26,4.0,5236.0,Фундаментальные взаимодействия,0.6076731681823729,Q104934,STEM.Physics,5236.0,11857.695730234524,17.0,3170.0,2.430692672729492,STEM,Physics,Fundamental interactions
27,4.0,5237.0,Сильное взаимодействие,0.8354935646057129,Q11415,STEM.Physics,5237.0,10489.761346182582,17.0,2704.0,3.341974258422852,STEM,Physics,Strong interaction
28,4.0,5322.0,Воскресенье,0.275139719247818,Q132,Culture.Philosophy_and_religion,5322.0,9055.0,24.0,2918.0,1.100558876991272,Culture,Philosophy_and_religion,Sunday
29,2.0,6267.0,Авиньон,0.9830951094627379,Q6397,Geography.Regions.Europe.Europe*,6267.0,0.0,4.0,2088.0,0.0,Geography,Europe*,Avignon
30,5.0,6337.0,"Кондакова, Елена Владимировна",0.9952548146247864,Q255764,STEM.Space,6337.0,0.0,1.0,7288.0,4.976274073123932,STEM,Space,"Kondakova, Elena Vladimirovna"
31,12.0,6393.0,"Беляев, Павел Иванович",0.91965252161026,Q157931,History_and_Society.Military_and_warfare,6393.0,5907.790226834669,1.0,2987.0,11.03583025932312,History_and_Society,Military_and_warfare,"Belyaev, Pavel Ivanovich"
32,9.0,6394.0,"Береговой, Георгий Тимофеевич",0.9553291201591492,Q364451,History_and_Society.Transportation,6394.0,2170.9287483540206,1.0,3980.0,8.597962081432343,History_and_Society,Transportation,"Beregovoy, Georgy Timofeevich"
33,12.0,6395.0,"Быковский, Валерий Фёдорович",0.9808859825134276,Q159681,History_and_Society.Transportation,6395.0,4332.519042903706,1.0,3178.0,11.770631790161133,History_and_Society,Transportation,"Bykovsky, Valery Fedorovich"
34,3.0,7132.0,"Волынов, Борис Валентинович",0.99219411611557,Q448538,History_and_Society.Transportation,7132.0,23.969740226719647,1.0,1985.0,2.9765823483467098,History_and_Society,Transportation,"Volynov, Boris Valentinovich"
35,10.0,7133.0,"Егоров, Борис Борисович",0.7931159734725952,Q352137,History_and_Society.Society,7133.0,14126.39432565401,1.0,2665.0,7.931159734725952,History_and_Society,Society,"Egorov, Boris Borisovich"
36,29.0,7135.0,"Терешкова, Валентина Владимировна",0.7606606483459473,Q44371,History_and_Society.Society,7135.0,265619.6117316461,1.0,332793.0,22.05915880203247,History_and_Society,Society,"Tereshkova, Valentina Vladimirovna"
37,16.0,7139.0,"Савицкая, Светлана Евгеньевна",0.9637899398803712,Q152318,STEM.Space,7139.0,25371.316785845567,1.0,28003.0,15.42063903808594,STEM,Space,"Savitskaya, Svetlana Evgenievna"
38,12.0,7141.0,"Попович, Павел Романович",0.8962613940238953,Q118490,History_and_Society.Transportation,7141.0,158127.80181705215,1.0,2692.0,10.755136728286743,History_and_Society,Transportation,"Popovich, Pavel Romanovich"
39,3.0,7233.0,Заир,0.8311530351638794,Q6500954,History_and_Society.History,7233.0,4062.8433726158014,4.0,2440.0,2.493459105491638,History_and_Society,History,Zaire
40,4.0,7321.0,В поисках капитана Гранта,0.9019306898117064,Q2359642,Culture.Media.Media*,7321.0,28121.58087448992,8.0,3832.0,3.6077227592468257,Culture,Media*,Finding Captain Grant
41,1.0,7361.0,"Романенко, Юрий Викторович",0.9984121918678284,Q446720,STEM.Space,7361.0,0.0,26.0,1445.0,0.9984121918678284,STEM,Space,"Romanenko, Yuri Viktorovich"
42,9.0,8120.0,Копейка,0.2814156115055084,Q1415602,History_and_Society.History,8120.0,74338.90997330006,1.0,2587.0,2.5327405035495762,History_and_Society,History,Kopeck
43,5.0,8293.0,Гуголплекс,0.9890230894088744,Q508,STEM.Mathematics,8293.0,55459.87205702037,0.0,2919.0,4.945115447044372,STEM,Mathematics,Googolplex
44,3.0,8369.0,"Рив, Кристофер",0.2568419873714447,Q174311,Culture.Media.Media*,8369.0,5103.089239001504,0.0,3652.0,0.7705259621143341,Culture,Media*,"Reeve, Christopher"
45,2.0,8509.0,Пифагорова тройка,0.13297423720359802,Q208225,STEM.Physics,8509.0,7707.507329872571,26.0,2479.0,0.26594847440719604,STEM,Physics,Pythagorean triple
46,7.0,8556.0,Флаг,0.6001983880996704,Q14660,History_and_Society.History,8556.0,37424.51007058834,5.0,3146.0,4.201388716697694,History_and_Society,History,Flag
47,6.0,8616.0,Восток-6,1.0000100135803225,Q269668,STEM.Space,8616.0,464.91637175562516,1.0,2643.0,6.0000600814819345,STEM,Space,Vostok-6
48,6.0,8790.0,Триасовый период,0.8903042674064636,Q47158,STEM.Earth_and_environment,8790.0,5191.830503146698,17.0,2865.0,5.341825604438783,STEM,Earth_and_environment,Triassic
49,2.0,8838.0,Старица (город),0.9890230894088744,Q196481,History_and_Society.Society,8838.0,1481.9716182730915,9.0,1840.0,1.9780461788177488,History_and_Society,Society,Staritsa (city)
50,5.0,8845.0,Иглокожие,0.9796776771545408,Q44631,STEM.Biology,8845.0,17182.386280135728,17.0,2683.0,4.898388385772704,STEM,Biology,Echinoderms
51,20.0,8932.0,Асфальт,0.6297846436500549,Q202251,STEM.Chemistry,8932.0,115031.63081754962,13.0,2773.0,12.595692873001099,STEM,Chemistry,Asphalt
52,3.0,9289.0,Уравнение Дрейка,0.5775054097175598,Q180316,STEM.Technology,9289.0,28151.08464239744,17.0,2716.0,1.7325162291526794,STEM,Technology,Drake's equation
53,1.0,9319.0,"Салазар, Антониу ди",0.23371636867523202,Q151394,History_and_Society.Politics_and_government,9319.0,0.0,5.0,2594.0,0.23371636867523202,History_and_Society,Politics_and_government,"Salazar, Antonio di"
54,2.0,9360.0,Полиграфия,0.9697954058647156,Q11892257,STEM.Technology,9360.0,0.0,13.0,2493.0,1.9395908117294312,STEM,Technology,Polygraphy
55,6.0,9462.0,Торговля,0.4378334879875183,Q601401,History_and_Society.Business_and_economics,9462.0,34820.057333182296,5.0,2985.0,2.62700092792511,History_and_Society,Business_and_economics,Trade
56,4.0,9490.0,"Шрёдер, Герхард",0.2227101624011993,Q2530,History_and_Society.Politics_and_government,9490.0,18797.807369860468,17.0,3247.0,0.8908406496047973,History_and_Society,Politics_and_government,"Schroeder, Gerhard"
57,4.0,9563.0,Хартум,0.15611489117145538,Q1963,History_and_Society.History,9563.0,13578.0,13.0,1497.0,0.6244595646858215,History_and_Society,History,Khartoum
58,19.0,9629.0,Геология,0.8267217874526978,Q1069,STEM.Earth_and_environment,9629.0,218887.27340368388,17.0,3088.0,15.707713961601256,STEM,Earth_and_environment,Geology
59,2.0,9649.0,Хайле Селассие,0.5078218579292297,Q41178,History_and_Society.Military_and_warfare,9649.0,4528.0,4.0,2642.0,1.0156437158584597,History_and_Society,Military_and_warfare,Haile Selassie
60,11.0,9669.0,Хан (титул),0.3140605390071869,Q181888,History_and_Society.History,9669.0,62951.564322709855,9.0,2617.0,3.4546659290790562,History_and_Society,History,Khan (title)
61,10.0,9675.0,Марихуана,0.9173126816749572,Q2845,STEM.Medicine_&_Health,9675.0,108587.67386412642,19.0,1289455.0,9.173126816749573,STEM,Medicine_&_Health,Marijuana
62,2.0,9696.0,Подземные воды,0.5156299471855164,Q161598,STEM.Earth_and_environment,9696.0,7285.358998217447,13.0,2807.0,1.0312598943710327,STEM,Earth_and_environment,The groundwater
63,3.0,9714.0,Классификация,0.5078218579292297,Q5962346,STEM.Libraries_&_Information,9714.0,18103.0,13.0,3982.0,1.5234655737876892,STEM,Libraries_&_Information,Classification
64,1.0,9838.0,Чусовая,0.9539760947227478,Q756091,History_and_Society.Society,9838.0,0.0,13.0,2605.0,0.9539760947227478,History_and_Society,Society,Chusovaya
65,5.0,10514.0,Криптон,0.9019306898117064,Q888,STEM.Chemistry,10514.0,5540.0125653110745,17.0,2673.0,4.509653449058532,STEM,Chemistry,Krypton
66,3.0,10536.0,Синтезатор,0.9149109721183776,Q163829,Culture.Media.Music,10536.0,13014.286317046415,12.0,3301.0,2.7447329163551326,Culture,Music,Synthesizer
67,2.0,10624.0,Четырёхугольник,0.4532718360424042,Q36810,Culture.Philosophy_and_religion,10624.0,3619.595524398421,26.0,2747.0,0.9065436720848083,Culture,Philosophy_and_religion,Quadrilateral
68,2.0,10692.0,Альпинизм,0.7122421860694885,Q36908,Culture.Sports,10692.0,9186.440547393648,25.0,2405.0,1.4244843721389768,Culture,Sports,Mountaineering
69,4.0,10841.0,Файл,0.6224693655967712,Q82753,STEM.Computing,10841.0,26967.020656869183,1.0,3025.0,2.489877462387085,STEM,Computing,File
70,4.0,10920.0,Финикийское письмо,0.538993239402771,Q26752,Culture.Linguistics,10920.0,59538.993543744764,17.0,3195.0,2.155972957611084,Culture,Linguistics,Phoenician letter
71,6.0,10935.0,Мегалополис,0.1778208613395691,Q471822,History_and_Society.Politics_and_government,10935.0,168032.09666798776,14.0,2271.0,1.0669251680374146,History_and_Society,Politics_and_government,Megalopolis
72,1.0,10941.0,История письменности,0.3415925204753876,Q1340267,History_and_Society.Education,10941.0,0.0,17.0,2677.0,0.3415925204753876,History_and_Society,Education,History of writing
73,2.0,11059.0,Еврейское письмо,0.8634016513824463,Q33513,Culture.Linguistics,11059.0,0.0,17.0,2714.0,1.7268033027648926,Culture,Linguistics,Hebrew letter
74,3.0,11107.0,"Рыбалко, Павел Семёнович",0.9814634323120116,Q1332642,History_and_Society.Military_and_warfare,11107.0,15637.039896461885,2.0,2928.0,2.9443902969360347,History_and_Society,Military_and_warfare,"Rybalko, Pavel Semyonovich"
75,7.0,11313.0,Индастриал,0.6926519870758057,Q487965,Culture.Media.Music,11313.0,10614.490532633228,12.0,3493.0,4.84856390953064,Culture,Music,Industrial
76,3.0,11767.0,"Квашнин, Анатолий Васильевич",0.9481645226478576,Q2360635,History_and_Society.Society,11767.0,1562.2410771790271,10.0,1993.0,2.844493567943573,History_and_Society,Society,"Kvashnin, Anatoly Vasilievich"
77,3.0,11842.0,Бензпирен,0.8903042674064636,Q306051,STEM.Chemistry,11842.0,7924.7552559256865,13.0,2530.0,2.6709128022193913,STEM,Chemistry,Benzpyrene
78,4.0,12072.0,Плеяды (мифология),0.94500470161438,Q922942,History_and_Society.History,12072.0,0.0,7.0,2527.0,3.78001880645752,History_and_Society,History,Pleiades (mythology)
79,3.0,12498.0,Формула Герона,0.3998216390609741,Q182714,STEM.Physics,12498.0,6261.947117958727,26.0,2990.0,1.1994649171829224,STEM,Physics,Heron's formula
80,9.0,12520.0,Тайфун,0.23371636867523202,Q140588,History_and_Society.Society,12520.0,86745.54209377647,13.0,2490.0,2.103447318077088,History_and_Society,Society,Typhoon
81,1.0,12758.0,Модератор,0.18714269995689392,Q1757033,History_and_Society.Politics_and_government,12758.0,0.0,17.0,1938.0,0.18714269995689392,History_and_Society,Politics_and_government,Moderator
82,2.0,12896.0,Флаг Таджикистана,0.9978272914886476,Q160124,History_and_Society.History,12896.0,0.0,5.0,1558.0,1.9956545829772951,History_and_Society,History,Flag of Tajikistan
83,14.0,13047.0,Гермес,0.9149109721183776,Q41484,Culture.Literature,13047.0,113052.71628439006,7.0,25064.0,12.808753609657286,Culture,Literature,Hermes
84,3.0,13220.0,Трансцендентное число,0.12253321707248688,Q173091,STEM.Physics,13220.0,13580.0,17.0,3117.0,0.36759965121746063,STEM,Physics,Transcendental number
85,3.0,13306.0,Насос,0.40734341740608215,Q134574,History_and_Society.Society,13306.0,13580.0,17.0,3249.0,1.2220302522182465,History_and_Society,Society,Pump
86,4.0,13326.0,Ясон,0.9241518378257751,Q176758,History_and_Society.History,13326.0,16123.402437882942,7.0,3689.0,3.6966073513031006,History_and_Society,History,Jason
87,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.7431780099868774,Q493302,History_and_Society.Politics_and_government,13431.0,9055.0,15.0,3903.0,2.2295340299606323,History_and_Society,Politics_and_government,Hizb ut-Tahrir al-Islami
88,5.0,13629.0,Ксенон,0.8872146010398865,Q1106,STEM.Chemistry,13629.0,5540.0125653110745,17.0,3034.0,4.4360730051994315,STEM,Chemistry,Xenon
89,1.0,13805.0,"Перумов, Ник",0.38492217659950256,Q1990033,Culture.Media.Media*,13805.0,0.0,0.0,2861.0,0.38492217659950256,Culture,Media*,"Perumov, Nick"
90,1.0,13996.0,Мценск,0.9919480085372924,Q162698,History_and_Society.Society,13996.0,0.0,2.0,3050.0,0.9919480085372924,History_and_Society,Society,Mtsensk
91,10.0,14040.0,"Завадский, Юрий Александрович",0.6150978803634644,Q860409,History_and_Society.Society,14040.0,95123.5993019818,8.0,2610.0,6.150978803634644,History_and_Society,Society,"Zavadsky, Yuri Alexandrovich"
92,4.0,14269.0,Внутрибольничная пневмония,0.9960646033287048,Q1957663,STEM.Medicine_&_Health,14269.0,0.0,12.0,1148.0,3.9842584133148193,STEM,Medicine_&_Health,Hospital-acquired pneumonia
93,5.0,14350.0,Гобой,0.9688661694526672,Q8377,Culture.Media.Music,14350.0,28647.176986137027,17.0,2814.0,4.844330847263336,Culture,Music,Oboe
94,5.0,14542.0,Внебольничная пневмония,1.0000100135803225,Q460030,STEM.Medicine_&_Health,14542.0,4528.0,12.0,3733.0,5.000050067901612,STEM,Medicine_&_Health,Community-acquired pneumonia
95,4.0,14653.0,Лигнин,0.6992644667625427,Q184817,STEM.Chemistry,14653.0,64464.02007265492,22.0,2806.0,2.797057867050171,STEM,Chemistry,Lignin
96,6.0,14822.0,"Родина (партия, Россия)",0.8670457601547241,Q1190255,History_and_Society.Society,14822.0,1032.9817058388694,1.0,2513.0,5.202274560928345,History_and_Society,Society,"Motherland (party, Russia)"
97,6.0,14922.0,"Добро пожаловать, или Посторонним вход воспрещён",0.9648651480674744,Q4163531,Culture.Media.Media*,14922.0,16168.562076378594,8.0,3525.0,5.789190888404846,Culture,Media*,Welcome or No unauthorized entry
98,10.0,15126.0,Абдалла ибн Абдул-Азиз Аль Сауд,0.320831298828125,Q57298,History_and_Society.Military_and_warfare,15126.0,29945.073458355004,13.0,4150.0,3.20831298828125,History_and_Society,Military_and_warfare,Abdullah ibn Abdul-Aziz Al Saud
99,8.0,15301.0,Читинская область,0.6584275364875793,Q182902,History_and_Society.Society,15301.0,93864.37706256867,8.0,3798.0,5.267420291900635,History_and_Society,Society,Chita region
100,6.0,15640.0,Редкоземельные элементы,0.8479777574539185,Q190444,STEM.Chemistry,15640.0,55780.10253421743,17.0,2952.0,5.087866544723512,STEM,Chemistry,Rare earth elements
101,3.0,15869.0,Принцип суперпозиции,0.2689514458179474,Q284885,History_and_Society.Politics_and_government,15869.0,9429.899897699735,17.0,2610.0,0.8068543374538422,History_and_Society,Politics_and_government,Superposition principle
102,5.0,15963.0,Чайковский (город),0.9988405108451844,Q197654,History_and_Society.Society,15963.0,28648.650650124207,9.0,2543.0,4.9942025542259225,History_and_Society,Society,Tchaikovsky (city)
103,2.0,16230.0,"Лефорт, Франц Яковлевич",0.6654205918312073,Q123646,History_and_Society.Society,16230.0,0.0,9.0,2629.0,1.3308411836624146,History_and_Society,Society,"Lefort, Franz Yakovlevich"
104,1.0,16388.0,Алиса Селезнёва,0.8479777574539185,Q4062421,Culture.Media.Media*,16388.0,0.0,8.0,2758.0,0.8479777574539185,Culture,Media*,Alisa Selezneva
105,8.0,16528.0,"Гараж (фильм, 1979)",0.9539760947227478,Q1212842,Culture.Media.Films,16528.0,26039.0722545042,8.0,2516.0,7.631808757781982,Culture,Films,"Garage (film, 1979)"
106,4.0,16532.0,"Весна (фильм, 1947)",0.9591643214225768,Q4109506,Culture.Media.Films,16532.0,11740.896061691912,8.0,1842.0,3.8366572856903063,Culture,Films,"Spring (film, 1947)"
107,5.0,16533.0,Ещё раз про любовь,0.839743971824646,Q4177638,History_and_Society.Military_and_warfare,16533.0,20923.131255726297,8.0,5878.0,4.19871985912323,History_and_Society,Military_and_warfare,Once again about love
108,4.0,16534.0,Небо. Самолёт. Девушка,0.9875783920288086,Q4315527,Culture.Media.Media*,16534.0,5838.64259568438,8.0,5566.0,3.9503135681152335,Culture,Media*,Sky. Plane. Girl
109,4.0,16704.0,Интернет-провайдер,0.3629792034626007,Q11371,History_and_Society.Business_and_economics,16704.0,58046.30065546464,1.0,2763.0,1.4519168138504028,History_and_Society,Business_and_economics,Internet Service Provider
110,4.0,16788.0,Музеи Санкт-Петербурга,0.8311530351638794,Q4306017,Culture.Visual_arts.Visual_arts*,16788.0,19974.451756326147,9.0,1804.0,3.3246121406555176,Culture,Visual_arts*,Museums of St. Petersburg
111,1.0,17163.0,Свободное время,0.967909336090088,Q180910,History_and_Society.Society,17163.0,0.0,24.0,2471.0,0.967909336090088,History_and_Society,Society,Free time
112,1.0,17176.0,Фонограф,0.19194278120994568,Q116434,History_and_Society.Society,17176.0,0.0,0.0,2396.0,0.19194278120994568,History_and_Society,Society,Phonograph
113,2.0,17234.0,Лёд,0.33459946513175964,Q23392,STEM.Earth_and_environment,17234.0,3286.980098811411,17.0,3098.0,0.6691989302635193,STEM,Earth_and_environment,Ice
114,2.0,17334.0,"Бауман, Николай Эрнестович",0.8267217874526978,Q2353674,History_and_Society.Society,17334.0,4194.651009312566,8.0,2683.0,1.6534435749053955,History_and_Society,Society,"Bauman, Nikolay Ernestovich"
115,1.0,17368.0,"Пажитнов, Алексей Леонидович",0.4921981394290924,Q92600,Culture.Media.Media*,17368.0,0.0,12.0,2535.0,0.4921981394290924,Culture,Media*,"Pajitnov, Alexey Leonidovich"
116,5.0,17492.0,Нанкин,0.9871888160705566,Q16666,Geography.Regions.Asia.East_Asia,17492.0,61604.527016007014,3.0,3246.0,0.0,Geography,East_Asia,Nanking
117,8.0,18389.0,Nintendo Entertainment System,0.99567848443985,Q172742,Culture.Media.Video_games,18389.0,27396.883611144058,0.0,2862.0,7.9654278755188,Culture,Video_games,Nintendo Entertainment System
118,14.0,18413.0,Список космонавтов СССР и России,0.1259327530860901,Q4434470,Culture.Media.Media*,18413.0,8412.272322133362,1.0,5384.0,1.7630585432052612,Culture,Media*,List of cosmonauts of the USSR and Russia
119,6.0,18433.0,Список женщин-космонавтов,0.18714269995689392,Q1958552,History_and_Society.Politics_and_government,18433.0,4528.0,1.0,6774.0,1.1228561997413635,History_and_Society,Politics_and_government,List of female astronauts
120,2.0,18745.0,Неолитическая революция,0.9284188151359558,Q180548,History_and_Society.History,18745.0,7156.164475701318,5.0,2815.0,1.856837630271912,History_and_Society,History,Neolithic revolution
121,5.0,18858.0,Киноискусство,0.8962613940238953,Q2993278,Culture.Media.Films,18858.0,68731.99153642454,9.0,2563.0,4.481306970119476,Culture,Films,Cinematography
122,3.0,19148.0,Постоянное запоминающее устройство,0.9241518378257751,Q160710,STEM.Computing,19148.0,15028.891029127424,0.0,2779.0,2.772455513477325,STEM,Computing,Read-only storage
123,4.0,19329.0,Углепластики,0.2689514458179474,Q910977,STEM.Medicine_&_Health,19329.0,86872.96959096106,22.0,2831.0,1.0758057832717896,STEM,Medicine_&_Health,CFRPs
124,1.0,20410.0,"Дювалье, Франсуа",0.6224693655967712,Q187697,History_and_Society.Society,20410.0,0.0,4.0,1649.0,0.6224693655967712,History_and_Society,Society,"Duvalier, Francois"
125,7.0,20554.0,Битва при Нарве,0.9219318628311156,Q155726,History_and_Society.Military_and_warfare,20554.0,20999.138707181686,9.0,3112.0,6.453523039817809,History_and_Society,Military_and_warfare,Battle of Narva
126,2.0,20878.0,Апрелевка,0.984585464000702,Q103676,History_and_Society.Society,20878.0,4528.0,12.0,2291.0,1.969170928001404,History_and_Society,Society,Aprelevka
127,15.0,21150.0,Род-Айленд,0.951152205467224,Q1387,Geography.Geographical,21150.0,299243.1043082309,25.0,3179.0,0.0,Geography,Geographical,Rhode Island
128,2.0,21165.0,Рычаг,0.11280541121959685,Q40164,STEM.Technology,21165.0,10172.528141240564,7.0,2000.0,0.2256108224391937,STEM,Technology,Lever arm
129,3.0,21786.0,"Ищите женщину (фильм, 1982)",0.9344051480293274,Q4205750,Culture.Media.Media*,21786.0,5471.0859670284635,8.0,4226.0,2.803215444087982,Culture,Media*,Look for a Woman (1982 film)
130,4.0,21804.0,Консул (Древний Рим),0.9755869507789612,Q40779,History_and_Society.History,21804.0,11232.558247426286,4.0,2532.0,3.9023478031158447,History_and_Society,History,Consul (Ancient Rome)
131,3.0,21925.0,Вектор (математика),0.14034625887870789,Q13471665,STEM.Technology,21925.0,24512.41051305064,26.0,2855.0,0.4210387766361237,STEM,Technology,Vector (mathematics)
132,3.0,22114.0,Герметический корпус,0.6076731681823729,Q205612,History_and_Society.History,22114.0,23.774436943708547,7.0,1493.0,1.8230195045471187,History_and_Society,History,Hermetic housing
133,3.0,22116.0,Гермес Трисмегист,0.9935217499732972,Q192358,Culture.Philosophy_and_religion,22116.0,0.5,7.0,2894.0,2.980565249919892,Culture,Philosophy_and_religion,Hermes Trismegistus
134,6.0,22224.0,Свидетели Иеговы,0.8872146010398865,Q35269,Culture.Philosophy_and_religion,22224.0,46846.86785979167,5.0,25802.0,5.323287606239318,Culture,Philosophy_and_religion,Jehovah witnesses
135,5.0,22768.0,Аналоговый сигнал,0.4843900501728058,Q174948,STEM.Technology,22768.0,40582.83219288,7.0,2176.0,2.4219502508640294,STEM,Technology,Analog signal
136,1.0,23194.0,Саар,0.9763205647468568,Q1201,Geography.Regions.Europe.Europe*,23194.0,0.0,14.0,2597.0,0.0,Geography,Europe*,Saar
137,4.0,23361.0,Кольца Сатурна,0.8706072568893433,Q194,STEM.Space,23361.0,5470.723305541714,17.0,2213.0,3.482429027557373,STEM,Space,Rings of Saturn
138,11.0,23436.0,Синти-поп,0.9099169969558716,Q1298934,Culture.Media.Music,23436.0,74352.65333021624,12.0,3063.0,10.009086966514587,Culture,Music,Synth pop
139,2.0,23461.0,Антропный принцип,0.4688006341457367,Q240581,STEM.Space,23461.0,5387.440761035063,17.0,2691.0,0.9376012682914734,STEM,Space,Anthropic principle
140,6.0,23633.0,Театры Санкт-Петербурга,0.7826725244522095,Q4453592,Culture.Performing_arts,23633.0,34533.293618805634,9.0,2683.0,4.696035146713257,Culture,Performing_arts,Theaters of St. Petersburg
141,1.0,23740.0,Туркманчайский мирный договор,0.9099169969558716,Q875512,History_and_Society.Society,23740.0,0.0,1.0,2449.0,0.9099169969558716,History_and_Society,Society,Turkmanchay peace treaty
142,5.0,23990.0,Политические партии Израиля,0.5312193632125854,Q333420,History_and_Society.Politics_and_government,23990.0,613.5435609804284,9.0,1805.0,2.6560968160629272,History_and_Society,Politics_and_government,Political parties of Israel
143,2.0,24258.0,Славянск,0.9626831412315368,Q33581,Geography.Regions.Europe.Europe*,24258.0,4528.0,2.0,2949.0,0.0,Geography,Europe*,Slavyansk
